System,Orbit number,T_mid,Uncertainty (days),Time System,#,Reference
HAT-P-43,541,2459253.40215,0.0012825,BJD_TDB,1,This work
HAT-P-44,-334,2455696.93772,0.00024,BJD_TDB,>1,2019A&A…622A..81M; 2014AJ….147..128H
HAT-P-44,0,2457133.53528,0.001,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,13,2457189.44845,0.00226,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,76,2457460.42717,0.00194,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,96,2457546.44706,0.00127,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,96,2457546.4509,0.00172,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,155,2457800.21697,0.00083,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,255,2458230.34088,0.0018,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,265,2458273.35095,0.00081,BJD_TDB,1,2019A&A...622A..81M
HAT-P-44,374,2458742.17921,0.0007304,BJD_TDB,1,This work
HAT-P-44,375,2458746.48149,0.0009665,BJD_TDB,1,This work
HAT-P-44,377,2458755.08363,0.0007269,BJD_TDB,1,This work
HAT-P-44,378,2458759.38368,0.0009129,BJD_TDB,1,This work
HAT-P-44,418,2458931.43174,0.0008947,BJD_TDB,1,This work
HAT-P-44,420,2458940.03366,0.0008375,BJD_TDB,1,This work
HAT-P-44,421,2458944.33764,0.0009824,BJD_TDB,1,This work
HAT-P-44,422,2458948.638,0.0008606,BJD_TDB,1,This work
HAT-P-44,423,2458952.93951,0.0008124,BJD_TDB,1,This work
HAT-P-45,-593,2455729.98689,0.00041,BJD_TDB,>1,2019A&A…622A..81M; 2014AJ....147..128H
HAT-P-45,0,2457585.47804,0.00319,BJD_TDB,1,2019A&A...622A..81M
HAT-P-45,0,2457585.4781,0.00222,BJD_TDB,1,2019A&A...622A..81M
HAT-P-45,218,2458267.59965,0.00148,BJD_TDB,1,2019A&A...622A..81M
HAT-P-45,224,2458286.3723,0.0012,BJD_TDB,1,2019A&A...622A..81M
HAT-P-45,233,2458314.53462,0.0011,BJD_TDB,1,2019A&A...622A..81M
HAT-P-45,240,2458336.43982,0.00159,BJD_TDB,1,2019A&A...622A..81M
HAT-P-46,-497,2455701.33723,0.00047,BJD_TDB,>1,2019A&A…622A..81M; 2014AJ….147..128H
HAT-P-46,0,2457919.51715,0.00326,BJD_TDB,1,2019A&A...622A..81M
HAT-P-46,82,2458285.49321,0.00312,BJD_TDB,1,2019A&A...622A..81M
HAT-P-46,82,2458285.49325,0.00184,BJD_TDB,1,2019A&A...622A..81M
HAT-P-46,82,2458285.49459,0.00451,BJD_TDB,1,2019A&A...622A..81M
HAT-P-47,-662,2455661.63744,0.00041,BJD_TDB,>1,2016arXiv160604556B
HAT-P-47,0,2458794.33675,0.0010647,BJD_TDB,1,This work
HAT-P-47,1,2458799.06826,0.0005544,BJD_TDB,1,This work
HAT-P-47,2,2458803.80128,0.0010344,BJD_TDB,1,This work
HAT-P-47,4,2458813.26478,0.000945,BJD_TDB,1,This work
HAT-P-48,-670,2455839.21098,0.00029,BJD_TDB,>1,2016arXiv160604556B
HAT-P-48,0,2458792.99141,0.0014405,BJD_TDB,1,This work
HAT-P-48,1,2458797.40039,0.0013984,BJD_TDB,1,This work
HAT-P-48,3,2458806.21781,0.0011814,BJD_TDB,1,This work
HAT-P-48,4,2458810.62628,0.0011106,BJD_TDB,1,This work
HAT-P-49,-849,2456399.62484,0.00063,BJD_TDB,>1,2014AJ....147...84B
HAT-P-49,0,2458684.75582,0.000763,BJD_TDB,1,This work
HAT-P-49,1,2458687.44755,0.0010402,BJD_TDB,1,This work
HAT-P-49,2,2458690.13911,0.0009198,BJD_TDB,1,This work
HAT-P-49,4,2458695.5205,0.0007239,BJD_TDB,1,This work
HAT-P-49,5,2458698.21141,0.0008496,BJD_TDB,1,This work
HAT-P-49,6,2458700.90448,0.0009847,BJD_TDB,1,This work
HAT-P-49,7,2458703.59676,0.0008634,BJD_TDB,1,This work
HAT-P-49,9,2458708.97992,0.0009225,BJD_TDB,1,This work
HAT-P-49,274,2459422.24208,0.0008018,BJD_TDB,1,This work
HAT-P-49,275,2459424.93273,0.0009666,BJD_TDB,1,This work
HAT-P-49,276,2459427.62491,0.0006102,BJD_TDB,1,This work
HAT-P-49,277,2459430.31549,0.0008134,BJD_TDB,1,This work
HAT-P-49,279,2459435.6986,0.0006021,BJD_TDB,1,This work
HAT-P-49,280,2459438.39131,0.0007079,BJD_TDB,1,This work
HAT-P-49,281,2459441.08219,0.0006901,BJD_TDB,1,This work
HAT-P-49,282,2459443.7748,0.0005929,BJD_TDB,1,This work
HAT-P-50,-707,2456285.9107,0.00036,BJD_TDB,>1,2015AJ....150..168H
HAT-P-50,0,2458493.16806,0.0015506,BJD_TDB,1,This work
HAT-P-50,1,2458496.29274,0.001562,BJD_TDB,1,This work
HAT-P-50,3,2458502.53326,0.0016644,BJD_TDB,1,This work
HAT-P-50,4,2458505.65614,0.0013196,BJD_TDB,1,This work
HAT-P-50,5,2458508.77802,0.0014524,BJD_TDB,1,This work
HAT-P-50,6,2458511.8988,0.0014816,BJD_TDB,1,This work
HAT-P-50,7,2458515.02381,0.0016394,BJD_TDB,1,This work
HAT-P-50,236,2459229.96213,0.0013869,BJD_TDB,1,This work
HAT-P-50,237,2459233.08358,0.0017676,BJD_TDB,1,This work
HAT-P-50,238,2459236.20647,0.0014658,BJD_TDB,1,This work
HAT-P-50,239,2459239.32978,0.0014745,BJD_TDB,1,This work
HAT-P-50,241,2459245.57259,0.0015258,BJD_TDB,1,This work
HAT-P-50,242,2459248.69101,0.0015315,BJD_TDB,1,This work
HAT-P-50,243,2459251.81591,0.0014731,BJD_TDB,1,This work
HAT-P-51,0,2456194.1228,0.0004,BJD_TDB,>1,2015AJ....150..168H
HAT-P-52,-681,2455852.10403,0.00041,BJD_TDB,>1,2019A&A…622A..81M; 2015AJ….150..168H
HAT-P-52,-151,2457311.51042,0.00142,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,-142,2457336.29302,0.00277,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,-119,2457399.62421,0.00133,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,-114,2457413.39279,0.00091,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,0,2457727.30439,0.00107,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,8,2457749.32972,0.00193,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,121,2458060.48649,0.00155,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,150,2458140.34268,0.00137,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,150,2458140.34636,0.00214,BJD_TDB,1,2019A&A...622A..81M
HAT-P-52,625,2459448.30295,0.0014065,BJD_TDB,1,This work
HAT-P-52,626,2459451.05451,0.001302,BJD_TDB,1,This work
HAT-P-52,627,2459453.80926,0.0016229,BJD_TDB,1,This work
HAT-P-52,628,2459456.56419,0.0017025,BJD_TDB,1,This work
HAT-P-52,630,2459462.07216,0.0019301,BJD_TDB,1,This work
HAT-P-52,631,2459464.82268,0.0016496,BJD_TDB,1,This work
HAT-P-52,632,2459467.58031,0.002243,BJD_TDB,1,This work
HAT-P-52,633,2459470.33214,0.0018123,BJD_TDB,1,This work
HAT-P-52,635,2459475.83741,0.0026018,BJD_TDB,1,This work
HAT-P-52,636,2459478.59282,0.0018264,BJD_TDB,1,This work
HAT-P-52,637,2459481.34334,0.0023943,BJD_TDB,1,This work
HAT-P-52,640,2459489.60806,0.0015488,BJD_TDB,1,This work
HAT-P-52,641,2459492.35883,0.0024044,BJD_TDB,1,This work
HAT-P-52,642,2459495.11554,0.0023156,BJD_TDB,1,This work
HAT-P-52,643,2459497.86586,0.0024826,BJD_TDB,1,This work
HAT-P-53,0,2456514.0562,0.00025,BJD_TDB,>1,2021ExA...tmp..101K
HAT-P-54,-675,2456299.30446,0.00024,BJD_TDB,>1,2015AJ....149..149B
HAT-P-54,0,2458864.20126,0.00041,BJD_TDB,1,10.3847/1538-3881/ac01dd
HAT-P-54,5,2458883.20451,0.000427,BJD_TDB,1,10.3847/1538-3881/ac01dd
HAT-P-54,5,2458883.20456,0.000437,BJD_TDB,1,10.3847/1538-3881/ac01dd
HAT-P-54,10,2458902.2036,0.000308,BJD_TDB,1,10.3847/1538-3881/ac01dd
HAT-P-54,161,2459475.98097,0.0006831,BJD_TDB,1,This work
HAT-P-54,162,2459479.78137,0.0006766,BJD_TDB,1,This work
HAT-P-54,163,2459483.58175,0.0007356,BJD_TDB,1,This work
HAT-P-54,164,2459487.38019,0.0007031,BJD_TDB,1,This work
HAT-P-54,165,2459491.18192,0.0006023,BJD_TDB,1,This work
HAT-P-54,166,2459494.97987,0.0007512,BJD_TDB,1,This work
HAT-P-55,-630,2456730.83546,0.00027,BJD_TDB,>1,2015PASP..127..851J
HAT-P-55,0,2458989.53227,0.0012482,BJD_TDB,1,This work
HAT-P-55,1,2458993.1186,0.0014131,BJD_TDB,1,This work
HAT-P-55,3,2459000.28638,0.0011984,BJD_TDB,1,This work
HAT-P-55,4,2459003.87045,0.0012267,BJD_TDB,1,This work
HAT-P-55,5,2459007.45709,0.0011097,BJD_TDB,1,This work
HAT-P-55,6,2459011.04279,0.0012078,BJD_TDB,1,This work
HAT-P-55,7,2459014.62827,0.0014456,BJD_TDB,1,This work
HAT-P-55,8,2459018.21586,0.0016124,BJD_TDB,1,This work
HAT-P-55,9,2459021.79612,0.0013299,BJD_TDB,1,This work
HAT-P-55,10,2459025.3848,0.0012488,BJD_TDB,1,This work
HAT-P-55,11,2459028.96936,0.0018684,BJD_TDB,1,This work
HAT-P-55,12,2459032.55401,0.0013674,BJD_TDB,1,This work
HAT-P-56,-1047,2456553.61721,0.00042,BJD_TDB,>1,2015AJ....150...85H
HAT-P-56,0,2459475.61033,0.0008781,BJD_TDB,1,This work
HAT-P-56,1,2459478.40213,0.0009567,BJD_TDB,1,This work
HAT-P-56,2,2459481.19228,0.0008202,BJD_TDB,1,This work
HAT-P-56,3,2459483.98378,0.0007768,BJD_TDB,1,This work
HAT-P-56,5,2459489.5652,0.0008429,BJD_TDB,1,This work
HAT-P-56,6,2459492.35565,0.0008473,BJD_TDB,1,This work
HAT-P-56,7,2459495.14617,0.0007825,BJD_TDB,1,This work
HAT-P-56,8,2459497.93702,0.0009127,BJD_TDB,1,This work
HAT-P-57,0,2455113.48202,0.00048,BJD_TDB,>1,2015AJ....150..197H
HAT-P-58,-361,2457369.03094,0.00056,BJD_TDB,>1,2021AJ....162....7B
HAT-P-58,0,2458818.02624,0.0015057,BJD_TDB,1,This work
HAT-P-58,1,2458822.03925,0.0016291,BJD_TDB,1,This work
HAT-P-58,2,2458826.05435,0.0026781,BJD_TDB,1,This work
HAT-P-58,3,2458830.0674,0.0015482,BJD_TDB,1,This work
HAT-P-58,5,2458838.09352,0.0018044,BJD_TDB,1,This work
HAT-P-59,-99,2458618.54088,0.00021,BJD_TDB,>1,2021AJ....162....7B
HAT-P-59,-83,2458684.81262,0.000518,BJD_TDB,1,This work
HAT-P-59,-82,2458688.95393,0.001626,BJD_TDB,1,This work
HAT-P-59,-81,2458693.09632,0.0011069,BJD_TDB,1,This work
HAT-P-59,-79,2458701.38034,0.0010628,BJD_TDB,1,This work
HAT-P-59,-78,2458705.52295,0.000894,BJD_TDB,1,This work
HAT-P-59,-77,2458709.66363,0.0007247,BJD_TDB,1,This work
HAT-P-59,-76,2458713.80621,0.00054,BJD_TDB,1,This work
HAT-P-59,-75,2458717.94902,0.0009442,BJD_TDB,1,This work
HAT-P-59,-73,2458726.23441,0.0005196,BJD_TDB,1,This work
HAT-P-59,-72,2458730.37537,0.0012574,BJD_TDB,1,This work
HAT-P-59,-69,2458742.80106,0.0005581,BJD_TDB,1,This work
HAT-P-59,-66,2458755.22442,0.0004259,BJD_TDB,1,This work
HAT-P-59,-65,2458759.36834,0.0007637,BJD_TDB,1,This work
HAT-P-59,-63,2458767.65261,0.0013075,BJD_TDB,1,This work
HAT-P-59,-62,2458771.79378,0.0005546,BJD_TDB,1,This work
HAT-P-59,-60,2458780.07849,0.000736,BJD_TDB,1,This work
HAT-P-59,-59,2458784.21972,0.0003983,BJD_TDB,1,This work
HAT-P-59,-57,2458792.50551,0.0010382,BJD_TDB,1,This work
HAT-P-59,-56,2458796.64581,0.0008971,BJD_TDB,1,This work
HAT-P-59,-54,2458804.93019,0.0007998,BJD_TDB,1,This work
HAT-P-59,-53,2458809.0724,0.0007293,BJD_TDB,1,This work
HAT-P-59,-44,2458846.34938,0.0009123,BJD_TDB,1,This work
HAT-P-59,-43,2458850.49117,0.0006774,BJD_TDB,1,This work
HAT-P-59,-42,2458854.63507,0.0010061,BJD_TDB,1,This work
HAT-P-59,-41,2458858.77504,0.000716,BJD_TDB,1,This work
HAT-P-59,-40,2458862.91792,0.0008833,BJD_TDB,1,This work
HAT-P-59,-39,2458867.05815,0.0005609,BJD_TDB,1,This work
HAT-P-59,-37,2458875.34267,0.0005783,BJD_TDB,1,This work
HAT-P-59,-36,2458879.48563,0.0005439,BJD_TDB,1,This work
HAT-P-59,-35,2458883.62721,0.0008091,BJD_TDB,1,This work
HAT-P-59,-34,2458887.76971,0.0009698,BJD_TDB,1,This work
HAT-P-59,-33,2458891.91168,0.000751,BJD_TDB,1,This work
HAT-P-59,-32,2458896.05296,0.0006215,BJD_TDB,1,This work
HAT-P-59,-30,2458904.33642,0.000888,BJD_TDB,1,This work
HAT-P-59,-29,2458908.47783,0.0008796,BJD_TDB,1,This work
HAT-P-59,-27,2458916.76229,0.0009763,BJD_TDB,1,This work
HAT-P-59,-25,2458925.04774,0.0008517,BJD_TDB,1,This work
HAT-P-59,-23,2458933.32999,0.0008836,BJD_TDB,1,This work
HAT-P-59,-22,2458937.47264,0.0009576,BJD_TDB,1,This work
HAT-P-59,-20,2458945.75726,0.000972,BJD_TDB,1,This work
HAT-P-59,-19,2458949.89978,0.0007912,BJD_TDB,1,This work
HAT-P-59,-18,2458954.04059,0.0009131,BJD_TDB,1,This work
HAT-P-59,-17,2458958.18201,0.000752,BJD_TDB,1,This work
HAT-P-59,-16,2458962.32409,0.0008621,BJD_TDB,1,This work
HAT-P-59,-15,2458966.46704,0.0009512,BJD_TDB,1,This work
HAT-P-59,-14,2458970.60941,0.0009118,BJD_TDB,1,This work
HAT-P-59,-13,2458974.75193,0.0008258,BJD_TDB,1,This work
HAT-P-59,-12,2458978.89168,0.0007816,BJD_TDB,1,This work
HAT-P-59,-10,2458987.17761,0.0007257,BJD_TDB,1,This work
HAT-P-59,-9,2458991.31991,0.0008418,BJD_TDB,1,This work
HAT-P-59,-8,2458995.4619,0.0006857,BJD_TDB,1,This work
HAT-P-59,-7,2458999.60264,0.0007868,BJD_TDB,1,This work
HAT-P-59,-6,2459003.74639,0.000917,BJD_TDB,1,This work
HAT-P-59,-5,2459007.88618,0.000829,BJD_TDB,1,This work
HAT-P-59,-4,2459012.02915,0.0007624,BJD_TDB,1,This work
HAT-P-59,-3,2459016.17079,0.0008592,BJD_TDB,1,This work
HAT-P-59,-2,2459020.31419,0.0009398,BJD_TDB,1,This work
HAT-P-59,-1,2459024.45416,0.0008128,BJD_TDB,1,This work
HAT-P-59,0,2459028.59739,0.000745,BJD_TDB,1,This work
HAT-P-59,1,2459032.73756,0.0008251,BJD_TDB,1,This work
HAT-P-59,95,2459422.08508,0.0007937,BJD_TDB,1,This work
HAT-P-59,96,2459426.22596,0.001062,BJD_TDB,1,This work
HAT-P-59,97,2459430.36962,0.0007875,BJD_TDB,1,This work
HAT-P-59,98,2459434.51002,0.0008651,BJD_TDB,1,This work
HAT-P-59,99,2459438.65126,0.0008217,BJD_TDB,1,This work
HAT-P-59,100,2459442.79409,0.001017,BJD_TDB,1,This work
HAT-P-60,-90,2458360.94029,0.00056,BJD_TDB,>1,2021AJ....162....7B
HAT-P-60,0,2458792.47046,0.0007931,BJD_TDB,1,This work
HAT-P-60,1,2458797.26607,0.0006646,BJD_TDB,1,This work
HAT-P-60,3,2458806.85649,0.0018096,BJD_TDB,1,This work
HAT-P-60,4,2458811.65149,0.0005186,BJD_TDB,1,This work
HAT-P-61,0,2457851.21119,0.00047,BJD_TDB,>1,2021AJ....162....7B
HAT-P-62,0,2457118.38979,0.00044,BJD_TDB,>1,2021AJ....162....7B
HAT-P-63,0,2456382.94256,0.00053,BJD_TDB,>1,2021AJ....162....7B
HAT-P-64,-177,2457751.46354,0.00063,BJD_TDB,>1,2021AJ....162....7B
HAT-P-64,-5,2458440.70704,0.0015691,BJD_TDB,1,This work
HAT-P-64,-4,2458444.7142,0.0014477,BJD_TDB,1,This work
HAT-P-64,-3,2458448.7208,0.0014165,BJD_TDB,1,This work
HAT-P-64,-2,2458452.72947,0.0012673,BJD_TDB,1,This work
HAT-P-64,-1,2458456.73508,0.0018309,BJD_TDB,1,This work
HAT-P-64,0,2458460.74434,0.001343,BJD_TDB,1,This work
HAT-P-64,179,2459178.04112,0.0019071,BJD_TDB,1,This work
HAT-P-64,180,2459182.04536,0.0015267,BJD_TDB,1,This work
HAT-P-64,182,2459190.05691,0.0016354,BJD_TDB,1,This work
HAT-P-64,183,2459194.06975,0.0017477,BJD_TDB,1,This work
HAT-P-64,184,2459198.0765,0.0017175,BJD_TDB,1,This work
HAT-P-65,0,2456409.33341,0.00046,BJD_TDB,>1,2016AJ....152..182H
HAT-P-66,-543,2457258.79985,0.00072,BJD_TDB,>1,2016AJ....152..182H
HAT-P-66,0,2458872.64383,0.001721,BJD_TDB,1,This work
HAT-P-66,1,2458875.61429,0.0022632,BJD_TDB,1,This work
HAT-P-66,2,2458878.58896,0.0019305,BJD_TDB,1,This work
HAT-P-66,3,2458881.56046,0.0020405,BJD_TDB,1,This work
HAT-P-66,5,2458887.50389,0.002636,BJD_TDB,1,This work
HAT-P-66,6,2458890.47883,0.0022322,BJD_TDB,1,This work
HAT-P-66,7,2458893.4473,0.0016024,BJD_TDB,1,This work
HAT-P-66,8,2458896.4222,0.0020814,BJD_TDB,1,This work
HAT-P-67,-623,2455961.38544,0.00076,BJD_TDB,>1,2017AJ....153..211Z
HAT-P-67,0,2458958.079,0.0006501,BJD_TDB,1,This work
HAT-P-67,1,2458962.89187,0.0006756,BJD_TDB,1,This work
HAT-P-67,2,2458967.70006,0.0007304,BJD_TDB,1,This work
HAT-P-67,3,2458972.51136,0.0006599,BJD_TDB,1,This work
HAT-P-67,4,2458977.32094,0.000659,BJD_TDB,1,This work
HAT-P-67,11,2459010.99066,0.0006539,BJD_TDB,1,This work
HAT-P-67,12,2459015.80301,0.0007059,BJD_TDB,1,This work
HAT-P-67,13,2459020.61126,0.0007713,BJD_TDB,1,This work
HAT-P-67,14,2459025.42247,0.0006653,BJD_TDB,1,This work
HAT-P-67,15,2459030.2333,0.0008417,BJD_TDB,1,This work
HAT-P-69,-4,2458495.78861,0.00073,BJD_TDB,>1,2019AJ....158..141Z
HAT-P-69,-4,2458495.79539,0.0006954,BJD_TDB,1,This work
HAT-P-69,-3,2458500.58151,0.0005684,BJD_TDB,1,This work
HAT-P-69,-2,2458505.36887,0.0007684,BJD_TDB,1,This work
HAT-P-69,-1,2458510.15435,0.0005929,BJD_TDB,1,This work
HAT-P-69,0,2458514.94185,0.000481,BJD_TDB,1,This work
HAT-P-69,150,2459232.98531,0.0004585,BJD_TDB,1,This work
HAT-P-69,151,2459237.77154,0.0004628,BJD_TDB,1,This work
HAT-P-69,153,2459247.34528,0.0004788,BJD_TDB,1,This work
HAT-P-69,154,2459252.13292,0.0004767,BJD_TDB,1,This work
HAT-P-70,-268,2458439.57519,0.00045,BJD_TDB,>1,2019AJ....158..141Z
HAT-P-70,-268,2458439.57543,0.0007052,BJD_TDB,1,This work
HAT-P-70,-267,2458442.3195,0.0009329,BJD_TDB,1,This work
HAT-P-70,-266,2458445.06242,0.0007816,BJD_TDB,1,This work
HAT-P-70,-265,2458447.80792,0.0005443,BJD_TDB,1,This work
HAT-P-70,-263,2458453.29625,0.0010247,BJD_TDB,1,This work
HAT-P-70,-262,2458456.04136,0.0005525,BJD_TDB,1,This work
HAT-P-70,-261,2458458.78533,0.0005984,BJD_TDB,1,This work
HAT-P-70,-260,2458461.52919,0.0005434,BJD_TDB,1,This work
HAT-P-70,0,2459175.05315,0.00045,BJD_TDB,1,This work
HAT-P-70,1,2459177.79722,0.0005183,BJD_TDB,1,This work
HAT-P-70,2,2459180.54154,0.0005342,BJD_TDB,1,This work
HAT-P-70,3,2459183.28571,0.0004947,BJD_TDB,1,This work
HAT-P-70,5,2459188.77425,0.000522,BJD_TDB,1,This work
HAT-P-70,6,2459191.5185,0.000602,BJD_TDB,1,This work
HAT-P-70,7,2459194.26345,0.000464,BJD_TDB,1,This work
HAT-P-70,8,2459197.00697,0.0004862,BJD_TDB,1,This work
HAT-P-70,9,2459199.75058,0.0007028,BJD_TDB,1,This work
HATS-01,-967,2455241.288,0.00071,BJD_TDB,>1,2013AJ....145....5P
HATS-01,0,2458574.01133,0.0005404,BJD_TDB,1,This work
HATS-01,1,2458577.45688,0.0006026,BJD_TDB,1,This work
HATS-01,2,2458580.90432,0.0005526,BJD_TDB,1,This work
HATS-01,4,2458587.79732,0.0005411,BJD_TDB,1,This work
HATS-01,5,2458591.2444,0.0005547,BJD_TDB,1,This work
HATS-01,6,2458594.6891,0.0005903,BJD_TDB,1,This work
HATS-01,206,2459283.9809,0.0005381,BJD_TDB,1,This work
HATS-01,207,2459287.4264,0.0005456,BJD_TDB,1,This work
HATS-01,208,2459290.87344,0.0005579,BJD_TDB,1,This work
HATS-01,210,2459297.76562,0.0005909,BJD_TDB,1,This work
HATS-01,211,2459301.2128,0.0005712,BJD_TDB,1,This work
HATS-01,212,2459304.66047,0.0005671,BJD_TDB,1,This work
HATS-02,-1933,2455954.58654,8E-05,BJD_TDB,>1,2013A&A...558A..55M
HATS-02,0,2458572.12469,0.0013867,BJD_TDB,1,This work
HATS-02,1,2458573.47995,0.0008924,BJD_TDB,1,This work
HATS-02,2,2458574.83535,0.000927,BJD_TDB,1,This work
HATS-02,3,2458576.18993,0.0008788,BJD_TDB,1,This work
HATS-02,4,2458577.54353,0.0009504,BJD_TDB,1,This work
HATS-02,5,2458578.89796,0.0007409,BJD_TDB,1,This work
HATS-02,6,2458580.25142,0.0008359,BJD_TDB,1,This work
HATS-02,7,2458581.60813,0.0010361,BJD_TDB,1,This work
HATS-02,10,2458585.66825,0.0009778,BJD_TDB,1,This work
HATS-02,11,2458587.02359,0.0008017,BJD_TDB,1,This work
HATS-02,12,2458588.37414,0.0008705,BJD_TDB,1,This work
HATS-02,13,2458589.73107,0.0008909,BJD_TDB,1,This work
HATS-02,14,2458591.08508,0.000847,BJD_TDB,1,This work
HATS-02,15,2458592.43881,0.00088,BJD_TDB,1,This work
HATS-02,16,2458593.79205,0.0007737,BJD_TDB,1,This work
HATS-02,17,2458595.14825,0.0008383,BJD_TDB,1,This work
HATS-02,525,2459283.04682,0.0006752,BJD_TDB,1,This work
HATS-02,526,2459284.40043,0.0008878,BJD_TDB,1,This work
HATS-02,527,2459285.75621,0.000986,BJD_TDB,1,This work
HATS-02,528,2459287.11049,0.0006859,BJD_TDB,1,This work
HATS-02,529,2459288.46522,0.0007987,BJD_TDB,1,This work
HATS-02,530,2459289.81778,0.0007468,BJD_TDB,1,This work
HATS-02,531,2459291.17271,0.001057,BJD_TDB,1,This work
HATS-02,532,2459292.52498,0.0008323,BJD_TDB,1,This work
HATS-02,535,2459296.5879,0.0006336,BJD_TDB,1,This work
HATS-02,536,2459297.9421,0.0007682,BJD_TDB,1,This work
HATS-02,537,2459299.29526,0.0006547,BJD_TDB,1,This work
HATS-02,538,2459300.6514,0.0008072,BJD_TDB,1,This work
HATS-02,539,2459302.00553,0.0006405,BJD_TDB,1,This work
HATS-02,540,2459303.35936,0.0007328,BJD_TDB,1,This work
HATS-02,541,2459304.714,0.0007053,BJD_TDB,1,This work
HATS-03,-612,2456155.96812,0.00014,BJD_TDB,>1,2013AJ....146..113B
HATS-03,0,2458327.25295,0.0007457,BJD_TDB,1,This work
HATS-03,1,2458330.80014,0.000779,BJD_TDB,1,This work
HATS-03,2,2458334.34918,0.0007663,BJD_TDB,1,This work
HATS-03,3,2458337.89505,0.0007966,BJD_TDB,1,This work
HATS-03,4,2458341.44442,0.0008183,BJD_TDB,1,This work
HATS-03,5,2458344.99147,0.0007715,BJD_TDB,1,This work
HATS-03,7,2458352.08597,0.0009327,BJD_TDB,1,This work
HATS-04,-1057,2455808.34171,0.00036,BJD_TDB,>1,2014AJ....148...29J
HATS-04,0,2458468.52079,0.0011552,BJD_TDB,1,This work
HATS-04,1,2458471.03672,0.0012074,BJD_TDB,1,This work
HATS-04,2,2458473.55294,0.0012339,BJD_TDB,1,This work
HATS-04,3,2458476.07125,0.0011472,BJD_TDB,1,This work
HATS-04,4,2458478.5899,0.0012398,BJD_TDB,1,This work
HATS-04,5,2458481.1068,0.0011556,BJD_TDB,1,This work
HATS-04,6,2458483.62139,0.0011904,BJD_TDB,1,This work
HATS-04,7,2458486.13793,0.001183,BJD_TDB,1,This work
HATS-04,8,2458488.65495,0.0011554,BJD_TDB,1,This work
HATS-04,292,2459203.40247,0.0013934,BJD_TDB,1,This work
HATS-04,293,2459205.92342,0.0012918,BJD_TDB,1,This work
HATS-04,294,2459208.43877,0.0010758,BJD_TDB,1,This work
HATS-04,295,2459210.95488,0.0014263,BJD_TDB,1,This work
HATS-04,296,2459213.47256,0.0012469,BJD_TDB,1,This work
HATS-04,297,2459215.98986,0.0012298,BJD_TDB,1,This work
HATS-04,298,2459218.50779,0.0017691,BJD_TDB,1,This work
HATS-04,299,2459221.02308,0.0011844,BJD_TDB,1,This work
HATS-04,300,2459223.53889,0.0011478,BJD_TDB,1,This work
HATS-04,301,2459226.05655,0.001207,BJD_TDB,1,This work
HATS-05,-455,2456273.79145,0.0001,BJD_TDB,>1,2014AJ....147..144Z
HATS-05,0,2458441.1342,0.000791,BJD_TDB,1,This work
HATS-05,1,2458445.89699,0.0006629,BJD_TDB,1,This work
HATS-05,3,2458455.42378,0.0010427,BJD_TDB,1,This work
HATS-05,4,2458460.18793,0.0007652,BJD_TDB,1,This work
HATS-05,154,2459174.69509,0.0008524,BJD_TDB,1,This work
HATS-05,155,2459179.45962,0.0008175,BJD_TDB,1,This work
HATS-05,156,2459184.22288,0.0009803,BJD_TDB,1,This work
HATS-05,157,2459188.98737,0.0010757,BJD_TDB,1,This work
HATS-05,158,2459193.74851,0.0009443,BJD_TDB,1,This work
HATS-05,159,2459198.51357,0.0009398,BJD_TDB,1,This work
HATS-06,-549,2456643.74135,8.4E-05,BJD_TDB,>1,2015AJ....149..166H
HATS-06,0,2458469.31125,0.0007568,BJD_TDB,1,This work
HATS-06,1,2458472.63732,0.0008842,BJD_TDB,1,This work
HATS-06,2,2458475.96089,0.0007376,BJD_TDB,1,This work
HATS-06,3,2458479.28725,0.0009269,BJD_TDB,1,This work
HATS-06,4,2458482.61288,0.0008778,BJD_TDB,1,This work
HATS-06,5,2458485.93694,0.0007853,BJD_TDB,1,This work
HATS-06,6,2458489.26383,0.0008126,BJD_TDB,1,This work
HATS-06,213,2459177.59542,0.001049,BJD_TDB,1,This work
HATS-06,214,2459180.91636,0.0010233,BJD_TDB,1,This work
HATS-06,215,2459184.24232,0.0009966,BJD_TDB,1,This work
HATS-06,216,2459187.56759,0.0010291,BJD_TDB,1,This work
HATS-06,217,2459190.89388,0.0012453,BJD_TDB,1,This work
HATS-06,218,2459194.21901,0.0010256,BJD_TDB,1,This work
HATS-06,219,2459197.54537,0.0009612,BJD_TDB,1,This work
